step,customer,age,gender,merchant,category,amount,fraud,log_amount,cust_tx_count_1d,cust_tx_count_7d,cust_median_amt_7d,amount_over_cust_median_7d,cust_unique_merchants_30d,first_time_pair,time_since_last_pair_tx,mch_tx_count_1d,mch_unique_customers_7d
30,'C1573211398','3','F','M348934600','es_transportation',48.94,0,3.910822284851627,8,8,39.525,1.238203355293269,3,0,1.0,24,169
30,'C1388933025','2','F','M1823072687','es_transportation',26.93,0,3.329701379957085,24,27,27.59,0.9760779354556233,2,0,1.0,24,166
30,'C1790426542','3','M','M1823072687','es_transportation',21.65,0,3.120159851929043,10,10,26.275,0.8239768510078588,2,0,1.0,24,166
30,'C1905402681','1','M','M1600850729','es_fashion',90.96,0,4.521353699894981,24,26,26.5,3.432451534923949,3,1,,24,169
30,'C2127479268','5','F','M348934600','es_transportation',2.0,0,1.09861228866811,24,28,26.32,0.07598781307453911,3,0,1.0,24,169
30,'C1035666255','2','M','M348934600','es_transportation',25.51,0,3.277522020300934,24,30,25.02,1.019583925026409,2,0,1.0,24,169
30,'C1991820533','5','M','M1053599405','es_health',335.29,0,5.817973882948782,24,29,23.24,14.42727434282516,6,1,,24,157
30,'C1445931696','4','M','M348934600','es_transportation',7.21,0,2.105352923464337,24,27,28.49,0.2530711642431856,4,0,1.0,24,169
30,'C21207783','3','F','M1535107174','es_wellnessandbeauty',33.18,0,3.531640677687445,3,3,40.95,0.8102562123916452,2,0,24.0,24,160
30,'C21207783','3','F','M1198415165','es_wellnessandbeauty',132.05,0,4.890724997423698,4,4,86.5,1.526589418891397,3,1,,24,152
30,'C70991061','2','F','M348934600','es_transportation',50.76,0,3.946617650192645,24,28,20.185,2.514737421482575,4,0,1.0,24,169
30,'C1718591511','5','M','M85975013','es_food',42.16,0,3.764914140389934,24,28,25.995,1.62184973192932,4,0,12.0,24,161
30,'C678697032','2','F','M151143676','es_barsandrestaurants',77.58,0,4.364117214130314,24,26,25.115,3.088989413103956,6,0,12.0,24,163
30,'C449262890','2','M','M348934600','es_transportation',29.28,0,3.410487428569248,24,29,25.04,1.169328606498161,4,0,1.0,24,169
30,'C2074563683','2','M','M348934600','es_transportation',2.96,0,1.376244025266389,24,30,23.09,0.128193967867489,2,0,1.0,24,169
30,'C1669649966','3','F','M1823072687','es_transportation',2.46,0,1.241268589069633,24,30,28.435,0.08651306962789884,6,0,1.0,24,166
30,'C1736605496','4','M','M1823072687','es_transportation',91.81,0,4.530554392607302,22,22,32.845,2.795249567590328,8,0,1.0,24,166
30,'C475928775','4','F','M348934600','es_transportation',66.71,0,4.215233879497554,24,26,32.98,2.0227404418616,4,0,1.0,24,169
30,'C59149030','3','F','M1823072687','es_transportation',48.38,0,3.899545483917033,24,30,20.765,2.329880890979585,6,0,1.0,24,166
30,'C808326652','U','E','M1053599405','es_health',168.94,0,5.135445433575395,24,29,22.06,7.658201424206064,5,0,4.0,24,156
30,'C808326652','U','E','M1913465890','es_health',151.37,0,5.026311773481264,24,30,22.125,6.841578828664937,6,1,,24,85
30,'C1148771999','4','M','M1823072687','es_transportation',25.75,0,3.286534473342015,24,30,24.115,1.067799681609089,2,0,1.0,24,166
30,'C1375956198','3','F','M692898500','es_health',24.13,0,3.224062351555501,2,2,26.905,0.8968589864861599,1,0,30.0,24,148
30,'C1375956198','3','F','M50039827','es_health',57.64,0,4.071417057578396,3,3,29.68,1.942047863191421,2,1,,24,152
30,'C2012683959','2','F','M1823072687','es_transportation',14.32,0,2.729159164312445,24,29,23.52,0.6088432785530279,3,0,1.0,24,166
30,'C1777674460','2','F','M1600850729','es_fashion',30.58,0,3.452524008827496,24,29,32.44,0.9426630879583575,3,1,,24,169
30,'C1400397779','3','M','M1823072687','es_transportation',44.41,0,3.815732345109859,24,28,18.395,2.414241688370922,5,0,1.0,24,166
30,'C272471718','3','M','M1823072687','es_transportation',40.81,0,3.733135545368474,24,32,33.485,1.218754302298252,6,0,1.0,24,166
30,'C1136859577','3','M','M348934600','es_transportation',55.34,0,4.031404762448227,24,29,32.84,1.685139559945322,2,0,1.0,24,169
30,'C1368070837','2','F','M348934600','es_transportation',2.33,0,1.202972303992353,24,28,24.75,0.09414137610449451,2,0,1.0,24,169
30,'C1849046345','4','F','M1198415165','es_wellnessandbeauty',156.72,1,5.060821309009427,24,43,334.3,0.4688004645886789,16,0,4.0,24,152
30,'C1383269171','1','F','M1198415165','es_wellnessandbeauty',20.72,1,3.078233495065735,24,32,35.48999999999999,0.5838262654758339,10,1,,24,152
30,'C677561666','1','F','M1823072687','es_transportation',15.86,0,2.824943952573709,24,28,20.395,0.7776411975282189,6,0,1.0,24,167
30,'C1904086644','5','F','M348934600','es_transportation',25.48,0,3.276389731068807,24,30,26.15,0.974378212474871,4,0,1.0,24,169
30,'C83204562','2','F','M348934600','es_transportation',42.32,0,3.76861442213279,24,26,26.79,1.579693325982334,2,0,3.0,24,169
30,'C1855693993','4','F','M348934600','es_transportation',47.78,0,3.887320392787774,24,28,20.78,2.299325168755934,2,0,2.0,24,169
30,'C210584188','4','M','M1842530320','es_tech',40.48,0,3.725211383361327,24,28,20.19,2.00495195396139,3,1,,24,169
30,'C83086349','6','M','M348934600','es_transportation',19.39,0,3.015044584586364,24,31,28.12,0.6895445627508667,6,0,1.0,24,169
30,'C495652708','2','M','M349281107','es_fashion',5.7,0,1.90210752639692,24,27,27.4,0.2080291211572551,3,1,,24,162
30,'C1299368401','4','M','M1823072687','es_transportation',16.92,0,2.885917407546784,24,28,24.655,0.6862702550110505,3,0,1.0,24,167
30,'C914000857','U','E','M1823072687','es_transportation',23.53,0,3.199896858270398,24,29,27.28,0.8625363407124851,4,1,,24,167
30,'C1333537680','3','F','M348934600','es_transportation',62.74,0,4.15481230898919,23,23,29.29,2.142027264586117,3,0,1.0,24,169
30,'C188084843','2','M','M348934600','es_transportation',14.32,0,2.729159164312445,24,26,17.11,0.8369369743208801,2,0,1.0,24,169
30,'C1254064510','5','F','M1823072687','es_transportation',29.56,0,3.41969196429832,24,31,28.77,1.027458801717483,6,0,1.0,24,167
30,'C1196357413','3','F','M1823072687','es_transportation',46.08,0,3.851848282392076,24,30,23.29,1.978530709089434,1,0,1.0,24,167
30,'C787259637','1','F','M348934600','es_transportation',42.42,0,3.770920164450146,24,27,26.29,1.613540656698115,6,0,1.0,24,169
30,'C1732307957','5','F','M85975013','es_food',30.71,0,3.456632088550256,24,29,31.66,0.9699933765024079,6,0,9.0,24,161
30,'C734817849','2','M','M348934600','es_transportation',12.87,0,2.62972823432674,24,27,31.42,0.4096115819186563,2,0,3.0,24,169
30,'C914000857','U','E','M348934600','es_transportation',30.32,0,3.444256871122602,24,30,27.665,1.095969240567779,4,0,2.0,24,169
30,'C357634845','3','M','M85975013','es_food',6.62,0,2.030776369698555,24,30,20.725,0.3194208350201037,3,0,12.0,24,162
30,'C2029229218','3','F','M480139044','es_health',106.25,0,4.675162557808126,5,5,128.04,0.829818741813594,3,1,,24,149
30,'C993553940','2','M','M348934600','es_transportation',8.5,0,2.251291798606495,24,30,28.74,0.2957549423260465,3,0,1.0,24,169
30,'C492776916','2','M','M1053599405','es_health',105.69,0,4.66992743320337,24,30,24.31,4.34759179449124,6,1,,24,156
30,'C830053540','3','F','M348934600','es_transportation',51.05,0,3.952204795060978,24,29,32.86,1.553560087169785,5,0,1.0,24,169
30,'C737765767','2','F','M348934600','es_transportation',8.0,0,2.19722457733622,24,26,32.61,0.2453234451630036,6,0,1.0,24,169
30,'C39112485','6','F','M1823072687','es_transportation',27.7,0,3.356897122765576,24,31,26.55,1.04331410797962,7,0,1.0,24,167
30,'C47809392','3','M','M348934600','es_transportation',14.25,0,2.724579503053421,24,35,26.85,0.5307260593199034,6,0,1.0,24,169
30,'C1076053396','4','M','M348934600','es_transportation',36.77,0,3.631515136724365,24,29,29.3,1.254948377150725,3,0,1.0,24,169
30,'C1284515419','6','F','M348934600','es_transportation',38.99,0,3.688629422858727,24,29,30.28,1.287648187698749,3,0,1.0,24,169
30,'C57136184','6','F','M348934600','es_transportation',58.82,0,4.091340053201802,24,30,28.715,2.048406042693351,4,0,2.0,24,169
30,'C1945520078','3','F','M348934600','es_transportation',28.83,0,3.395514598526657,23,23,29.53,0.9762949623112216,3,0,3.0,24,169
30,'C987620594','5','F','M348934600','es_transportation',43.26,0,3.790081334622903,24,27,23.8,1.817646295106599,2,0,1.0,24,169
30,'C167330970','2','F','M840466850','es_tech',34.77,0,3.577109553270927,24,30,23.715,1.466160039569876,6,1,,24,155
30,'C1394428191','1','F','M348934600','es_transportation',52.35,0,3.976873977747762,24,30,31.815,1.645449742118579,1,0,1.0,24,169
30,'C1591612680','2','M','M1823072687','es_transportation',54.45,0,4.015481713796376,24,32,30.32,1.795843734880035,5,0,1.0,24,167
30,'C1789457872','2','F','M348934600','es_transportation',34.52,0,3.57009591812397,24,32,25.585,1.34922753596735,9,0,18.0,24,169
30,'C1789457872','2','F','M1823072687','es_transportation',54.25,0,4.011868340397863,24,33,25.75,2.106795298331923,9,0,2.0,24,168
30,'C944695695','2','F','M348934600','es_transportation',29.35,0,3.412796517505507,24,30,19.865,1.477472198604481,4,0,1.0,24,169
30,'C399061526','2','F','M1823072687','es_transportation',72.3,0,4.294560608892605,24,28,25.485,2.836961806175474,3,0,1.0,24,168
30,'C1063753312','3','F','M85975013','es_food',40.15,0,3.717223927123079,24,30,27.86,1.441133725364779,2,0,25.0,24,162
30,'C1465725042','6','F','M348934600','es_transportation',32.63,0,3.515418525752178,24,30,29.73,1.097544198606055,6,0,1.0,24,169
30,'C1262879702','1','M','M1823072687','es_transportation',26.67,0,3.320348793798835,24,31,28.9,0.9228370509214358,3,0,1.0,24,168
30,'C206074131','5','F','M348934600','es_transportation',54.94,0,4.024279687773814,24,27,29.55,1.859221029028417,2,0,1.0,24,169
30,'C816519533','1','F','M1823072687','es_transportation',44.19,0,3.810875823423188,24,28,32.935,1.341733310540971,5,0,2.0,24,168
30,'C1768385310','2','F','M1823072687','es_transportation',53.28,0,3.994155834966668,24,27,30.18,1.765406969712734,5,0,1.0,24,168
30,'C1973547259','3','M','M1823072687','es_transportation',30.01,0,3.434309733112358,24,33,22.55,1.330819808949087,5,0,1.0,24,168
30,'C1560893361','3','M','M348934600','es_transportation',54.96,0,4.024637149797281,24,29,26.43,2.079454377807652,5,0,1.0,24,169
30,'C1253245889','3','M','M480139044','es_health',319.63,0,5.770287810345351,3,3,131.92,2.422907639258063,2,0,28.0,24,149
30,'C1253245889','3','M','M50039827','es_health',246.64,0,5.511976078651031,4,4,189.28,1.303043041893331,3,1,,24,153
30,'C1207205377','4','M','M1823072687','es_transportation',22.49,0,3.156574798670821,24,27,25.32,0.8882302969074656,3,0,1.0,24,168
30,'C1658591237','1','M','M348934600','es_transportation',15.61,0,2.810004923625204,24,27,27.84,0.560703821586271,2,0,1.0,24,169
30,'C1799010144','2','F','M1823072687','es_transportation',4.11,0,1.631199404215613,24,29,27.52,0.1493458759644346,3,0,2.0,24,168
30,'C1520919939','4','M','M480139044','es_health',559.56,1,6.328936284062278,15,15,43.76,12.78701718761033,4,0,2.0,24,148
30,'C894204131','1','M','M480139044','es_health',459.46,1,6.132225989816225,6,6,409.31,1.12252324344572,3,0,23.0,24,148
30,'C1404684380','5','F','M348934600','es_transportation',40.79,0,3.732657076459824,23,23,40.79,0.999999754841933,5,0,1.0,24,169
30,'C310751417','2','F','M1823072687','es_transportation',47.49,0,3.881357591117261,24,30,26.71,1.777985107455969,2,0,1.0,24,168
30,'C1100053869','2','M','M1823072687','es_transportation',5.74,0,1.908059924924216,24,31,23.67,0.2425009537385071,6,0,1.0,24,168
30,'C249282739','4','M','M1823072687','es_transportation',26.21,0,3.303584552795155,24,31,31.2,0.840063833312874,6,0,1.0,24,168
30,'C477595630','4','M','M1823072687','es_transportation',9.86,0,2.385086314505789,24,32,25.175,0.3916582356868974,3,0,1.0,24,168
30,'C1039035065','5','F','M1823072687','es_transportation',1.52,0,0.9242589015233319,24,31,23.48,0.06473591791485608,6,0,1.0,24,168
30,'C2070997908','3','F','M348934600','es_transportation',28.87,0,3.396854632228019,24,28,26.525,1.0884067527213,4,0,1.0,24,169
30,'C432013067','1','M','M1823072687','es_transportation',21.52,0,3.11440380327149,24,27,28.39,0.7580131179946749,5,0,1.0,24,168
30,'C131682780','2','F','M348934600','es_transportation',45.73,0,3.844386356712335,24,28,31.93,1.432194978955534,2,0,1.0,24,169
30,'C615281750','3','F','M348934600','es_transportation',7.2,0,2.104134154270207,23,23,24.63,0.292326312494392,9,0,1.0,24,169
30,'C968819483','3','F','M1600850729','es_fashion',34.11,0,3.558485990180341,24,27,18.05,1.889749645568063,2,1,,24,169
30,'C1450354557','3','F','M1823072687','es_transportation',5.81,0,1.918392120161421,24,29,20.83,0.2789244940352885,6,0,1.0,24,168
30,'C1663641926','6','F','M1823072687','es_transportation',29.03,0,3.402196881995239,24,31,22.85,1.270458962600016,6,0,1.0,24,168
30,'C760223382','3','F','M1823072687','es_transportation',24.66,0,3.24493335918749,24,30,23.985,1.028142160457719,5,0,1.0,24,169
30,'C1274818444','5','F','M348934600','es_transportation',18.6,0,2.975529566236472,24,30,32.065,0.5800715483949639,4,0,1.0,24,169
30,'C176878772','2','F','M1823072687','es_transportation',31.91,0,3.493776562955249,24,25,21.9,1.457076960238831,5,0,1.0,24,169
30,'C899895612','4','M','M348934600','es_transportation',23.69,0,3.206398303357088,21,21,31.2,0.7592946284312089,3,0,1.0,24,169
30,'C1980302296','1','F','M1823072687','es_transportation',57.65,0,4.071587575099485,24,29,24.69,2.334952476730467,3,0,1.0,24,169
30,'C486343841','3','M','M1823072687','es_transportation',42.86,0,3.781002742989742,24,30,29.62,1.446994784944367,5,0,1.0,24,169
30,'C1497895052','2','M','M348934600','es_transportation',57.41,0,4.067487108052218,24,30,37.0,1.55162120226454,4,0,2.0,24,169
30,'C416536713','2','F','M1823072687','es_transportation',25.28,0,3.26880819361641,24,31,25.28,0.9999996044305363,3,0,1.0,24,169
30,'C534961358','2','F','M855959430','es_hyper',45.51,0,3.839667343236006,24,28,26.235,1.734704884808506,3,1,,24,165
30,'C393216567','5','F','M151143676','es_barsandrestaurants',44.8,0,3.824284091120139,24,29,24.67,1.81597007865015,3,0,5.0,24,163
30,'C868096672','1','M','M348934600','es_transportation',34.9,0,3.580737295494233,24,30,16.13,2.163668838395016,3,0,1.0,24,169
30,'C1957046981','5','F','M1823072687','es_transportation',30.74,0,3.457577715098263,24,29,31.03,0.990653886350665,4,0,1.0,24,169
30,'C16791543','4','M','M1823072687','es_transportation',33.69,0,3.546451460981658,24,32,19.015,1.771758205754296,5,0,1.0,24,169
30,'C2008428493','2','F','M1823072687','es_transportation',39.92,0,3.711618941083426,23,23,35.82,1.114460883735097,8,0,2.0,24,169
30,'C1108226372','2','M','M348934600','es_transportation',18.41,0,2.965788397180919,5,5,34.15,0.5390920822570769,1,0,2.0,24,169
30,'C394469483','3','M','M348934600','es_transportation',59.19,0,4.097506225559679,24,28,27.185,2.177302859186,2,0,1.0,24,169
30,'C1245363669','5','F','M209847108','es_wellnessandbeauty',40.25,0,3.71965111278069,24,27,14.59,2.75873697139344,2,1,,24,166
30,'C146494822','4','F','M348934600','es_transportation',24.59,0,3.242201650171697,24,27,19.97,1.231346403932697,2,0,1.0,24,169
30,'C1740186506','3','M','M348934600','es_transportation',12.62,0,2.611539300721366,24,29,28.95,0.4359238563302741,6,0,2.0,24,169
30,'C1374422827','5','M','M348934600','es_transportation',13.29,0,2.659559991941776,19,19,29.07,0.4571721853552854,4,0,1.0,24,169
30,'C886146370','3','F','M348934600','es_transportation',18.87,0,2.989211056563725,24,30,23.06,0.8182997318734901,2,0,1.0,24,169
30,'C199512926','4','M','M348934600','es_transportation',18.92,0,2.991724252156452,23,23,28.95,0.6535403614713778,5,0,2.0,24,169
30,'C1575367607','3','F','M348934600','es_transportation',50.46,0,3.940804806853598,8,8,33.72,1.496440837354437,2,0,1.0,24,169
30,'C1807970113','4','F','M348934600','es_transportation',33.46,0,3.539799231099784,24,26,29.305,1.141784288761546,3,0,2.0,24,169
30,'C324262354','4','F','M1823072687','es_transportation',49.84,0,3.928683446321253,10,10,49.04000000000001,1.016313006461459,5,0,1.0,24,169
30,'C137986193','4','F','M348934600','es_transportation',5.38,0,1.853168097356698,24,29,21.52,0.2499998838290503,3,0,1.0,24,169
30,'C971838371','4','F','M348934600','es_transportation',51.25,0,3.956039890844921,24,27,20.24,2.532113373461772,5,0,1.0,24,169
30,'C1434797923','3','M','M151143676','es_barsandrestaurants',23.72,0,3.20761263258949,4,4,196.775,0.1205437621372755,4,1,,24,163
30,'C250546729','4','M','M1823072687','es_transportation',37.23,0,3.643620547708321,24,30,25.35,1.468638473909872,5,0,1.0,24,169
30,'C129386345','3','M','M1823072687','es_transportation',22.84,0,3.171364842197149,16,16,27.83,0.8206967945753524,7,0,1.0,24,169
30,'C759167881','2','F','M1823072687','es_transportation',6.05,0,1.953027616824177,24,29,20.95,0.2887826783853564,5,0,1.0,24,169
30,'C800272493','2','F','M348934600','es_transportation',18.5,0,2.970414465569701,24,30,32.905,0.5622244150662771,4,0,3.0,24,169
30,'C2014729870','2','F','M1823072687','es_transportation',9.51,0,2.35232718488886,6,6,14.655,0.648924838672918,4,0,1.0,24,169
30,'C689850593','3','M','M348934600','es_transportation',31.05,0,3.467297183366679,24,27,25.45,1.220038813344278,4,0,3.0,24,169
30,'C1857140958','4','M','M1823072687','es_transportation',16.41,0,2.857044753780098,24,30,18.78,0.8738014516499192,5,0,1.0,24,169
30,'C1682236855','2','M','M348934600','es_transportation',13.48,0,2.67276838695757,24,29,24.57,0.548636325341341,4,0,1.0,24,169
30,'C1237248073','3','F','M855959430','es_hyper',37.84,0,3.659450643423124,2,2,302.765,0.1249814171062898,2,1,,24,166
30,'C658256470','3','F','M348934600','es_transportation',36.95,0,3.636269503841639,24,26,29.83,1.23868547144302,1,0,2.0,24,169
30,'C1598762673','3','M','M1823072687','es_transportation',46.73,0,3.865560131017805,24,31,25.37,1.841938572353736,6,0,1.0,24,169
30,'C764048448','3','M','M1823072687','es_transportation',30.21,0,3.440738556282688,24,30,20.225,1.493695182350961,6,0,1.0,24,169
30,'C1228152586','1','F','M348934600','es_transportation',18.57,0,2.973997781407985,24,26,28.81,0.6445676346519839,3,0,1.0,24,169
30,'C1214780453','6','F','M1823072687','es_transportation',29.02,0,3.401863826205316,24,30,25.73,1.127865865578754,5,0,1.0,24,169
30,'C1130259702','3','M','M348934600','es_transportation',0.65,0,0.5007752879124893,24,27,18.25,0.03561641884031844,2,0,1.0,24,169
30,'C439601438','5','F','M348934600','es_transportation',50.77,0,3.94681083091381,24,28,20.01,2.537230116326779,1,0,1.0,24,169
30,'C609452246','3','F','M1823072687','es_transportation',18.22,0,2.955951403542147,24,28,22.38,0.8141193860056362,4,0,1.0,24,169
30,'C647089636','5','F','M1823072687','es_transportation',3.01,0,1.388791241318478,24,30,31.7,0.09495265143449481,7,0,2.0,24,169
30,'C1040980271','3','M','M348934600','es_transportation',35.9,0,3.608211551046482,24,29,24.62,1.458163501964459,1,0,1.0,24,169
30,'C47652503','5','F','M348934600','es_transportation',0.31,0,0.2700271372130602,24,29,18.08,0.01714600821570342,4,0,1.0,24,169
30,'C277720476','4','M','M348934600','es_transportation',54.39,0,4.014399072045013,24,31,26.72,2.035553130406763,6,0,1.0,24,169
30,'C1988025089','2','F','M348934600','es_transportation',32.14,0,3.500741011998417,24,30,25.51,1.259897585300829,3,0,1.0,24,169
30,'C1255236689','1','F','M348934600','es_transportation',10.05,0,2.402430427963762,24,28,25.65,0.3918127127435818,3,0,1.0,24,169
30,'C1816212551','1','F','M1823072687','es_transportation',25.0,0,3.258096538021482,24,28,25.96,0.9630196598537519,6,0,2.0,24,169
30,'C2115574807','5','F','M348934600','es_transportation',39.48,0,3.70080802497921,24,30,28.495,1.385505742935342,3,0,1.0,24,169
30,'C494777408','2','M','M85975013','es_food',69.89,0,4.261129379866926,24,31,27.95,2.500535777983622,5,0,1.0,24,161
30,'C2014169866','4','F','M855959430','es_hyper',17.12,0,2.897016300614833,24,31,26.17,0.6541839303844362,6,1,,24,166
30,'C1975392482','2','F','M1823072687','es_transportation',4.84,0,1.764730796840136,24,29,15.22,0.318002419183693,4,0,1.0,24,169
30,'C1101633489','1','F','M348934600','es_transportation',27.95,0,3.365570204019004,18,18,29.005,0.9636266286410521,6,0,1.0,24,169
30,'C381446674','5','F','M348934600','es_transportation',10.91,0,2.477378383367209,24,26,27.64,0.3947176574827578,4,0,1.0,24,169
30,'C230488939','3','M','M348934600','es_transportation',2.12,0,1.137833001821391,24,26,21.145,0.1002600613572658,2,0,1.0,24,169
30,'C1234470601','5','M','M1823072687','es_transportation',7.01,0,2.080690761080268,24,24,29.005,0.2416823852155197,7,0,1.0,24,169
30,'C2090486181','4','M','M85975013','es_food',56.66,0,4.054563692210256,24,31,33.36,1.698440737877476,5,1,,24,161
30,'C1189752912','2','F','M1823072687','es_transportation',43.22,0,3.7891771754293,24,31,30.1,1.435879921634577,7,0,1.0,24,169
30,'C1496334304','2','F','M1823072687','es_transportation',35.3,0,3.591817741270805,24,32,36.375,0.9704464686057817,7,0,1.0,24,169
30,'C647327489','2','M','M1823072687','es_transportation',8.89,0,2.291524145634621,24,30,28.555,0.3113289051553476,8,0,1.0,24,169
30,'C1187799344','3','M','M855959430','es_hyper',6.63,0,2.032087845296366,24,31,17.87,0.3710126631154655,4,1,,24,166
30,'C6094907','5','M','M348934600','es_transportation',7.29,0,2.115049969147203,24,29,25.15,0.2898607197372884,5,0,1.0,24,169
30,'C109947606','3','F','M1053599405','es_health',49.91,0,3.930059367914244,24,27,27.71,1.801154167753819,4,0,7.0,24,155
30,'C109947606','3','F','M1913465890','es_health',239.08,0,5.480972201132111,24,28,28.145,8.494578612691914,5,1,,24,86
30,'C1956908177','2','M','M1823072687','es_transportation',39.85,0,3.709906821306012,18,18,24.415,1.632192655255927,6,0,1.0,24,169
30,'C805014659','3','M','M348934600','es_transportation',54.5,0,4.016383020752389,24,27,24.55,2.219958362542418,3,0,1.0,24,169
30,'C1214229415','4','F','M85975013','es_food',53.24,0,3.99341864363214,24,29,14.69,3.624231705764666,4,1,,24,161
30,'C1887082660','2','M','M1823072687','es_transportation',23.89,0,3.214466116379501,12,12,28.715,0.8319690642629063,4,0,1.0,24,169
30,'C1645168081','3','F','M1823072687','es_transportation',56.73,0,4.055776969072842,24,29,29.37,1.931562161538249,3,0,1.0,24,169
30,'C1846201961','3','M','M348934600','es_transportation',6.83,0,2.057962510002712,24,28,26.725,0.2555658538574915,3,0,1.0,24,169
30,'C401828466','3','M','M348934600','es_transportation',3.47,0,1.497388408625478,24,27,22.84,0.1519263783159465,4,0,1.0,24,169
30,'C1642006830','3','F','M348934600','es_transportation',12.09,0,2.571848579921808,24,27,23.23,0.5204474729025085,6,0,1.0,24,169
30,'C1332125345','2','F','M348934600','es_transportation',30.87,0,3.461665128429245,24,29,28.92,1.067427016795637,2,0,1.0,24,169
30,'C300052027','1','F','M151143676','es_barsandrestaurants',121.76,0,4.810231229751535,24,28,33.895,3.592269186526277,4,1,,24,163
30,'C896894357','3','M','M1823072687','es_transportation',40.83,0,3.733613785454107,24,29,24.62,1.65840712493618,4,0,1.0,24,169
30,'C1480193980','4','F','M348934600','es_transportation',14.79,0,2.759376828267551,17,17,35.56,0.4159166434430135,6,0,1.0,24,169
30,'C1658315324','4','M','M348934600','es_transportation',45.42,0,3.837730400846291,24,27,26.4,1.720453893767465,1,0,1.0,24,169
30,'C1962137244','6','M','M1823072687','es_transportation',21.33,0,3.105931065852066,24,31,23.09,0.9237761265586285,4,0,1.0,24,169
30,'C154191546','2','M','M1823072687','es_transportation',12.09,0,2.571848579921808,24,31,19.63,0.6158937259838381,4,0,1.0,24,169
30,'C1048588440','6','M','M1823072687','es_transportation',7.52,0,2.142416340841224,24,27,24.73,0.3040839854088211,3,0,1.0,24,169
30,'C1959541246','3','F','M1823072687','es_transportation',57.37,0,4.0668020592157,24,28,27.11,2.116192506015306,5,0,1.0,24,169
30,'C1405664150','4','M','M348934600','es_transportation',20.53,0,3.069447311376272,24,30,19.13,1.073182920448029,4,0,1.0,24,169
30,'C1651213581','3','F','M348934600','es_transportation',38.56,0,3.677818506754511,8,8,41.16500000000001,0.9367178582004473,5,0,1.0,24,169
30,'C1278181986','2','F','M348934600','es_transportation',61.51,0,4.135326543943721,24,29,30.45,2.020032177329334,2,0,1.0,24,169
30,'C276623362','4','M','M348934600','es_transportation',54.58,0,4.017823424314358,24,25,32.63,1.672693327400145,2,0,1.0,24,169
30,'C1354768768','1','F','M1294758098','es_leisure',419.16,1,6.040635591114431,6,6,63.48999999999999,6.601983524652146,5,1,,24,32
30,'C1350409226','5','M','M1294758098','es_leisure',420.68,1,6.044246732546951,23,23,34.72,12.11635595727075,6,1,,24,33
30,'C763005836','3','F','M348934600','es_transportation',10.05,0,2.402430427963762,24,25,29.49,0.3407933737560618,4,0,1.0,24,169
30,'C386332652','2','M','M348934600','es_transportation',14.78,0,2.758743315417728,24,28,22.35,0.6612972432674527,2,0,1.0,24,169
30,'C1480064437','2','F','M348934600','es_transportation',33.29,0,3.534853766474829,14,14,16.48,2.020023046102521,3,0,1.0,24,169
30,'C1617276678','3','M','M1823072687','es_transportation',2.47,0,1.244154593958768,24,30,28.38,0.08703309124979168,5,0,1.0,24,169
30,'C1033848759','4','M','M348934600','es_transportation',34.73,0,3.575990672035319,20,20,34.495,1.006812289661606,3,0,1.0,24,169
30,'C744066701','2','F','M348934600','es_transportation',37.76,0,3.657388787022565,24,28,33.99,1.110914648156914,3,0,1.0,24,169
30,'C1628225593','3','M','M348934600','es_transportation',32.85,0,3.521938999358284,24,26,30.67,1.071078881291529,1,0,1.0,24,169
30,'C1719485237','4','M','M1823072687','es_transportation',20.33,0,3.060114532483259,24,28,25.535,0.7961618186168714,4,0,1.0,24,169
30,'C942160317','2','M','M1823072687','es_transportation',6.35,0,1.994700313224745,24,30,19.365,0.3279110106320626,5,0,1.0,24,169
30,'C448362974','1','M','M1823072687','es_transportation',3.73,0,1.553925202503842,22,22,8.575,0.4349849154694864,3,0,1.0,24,169
30,'C2134043204','3','M','M1823072687','es_transportation',13.34,0,2.663052835171474,24,31,29.1,0.4584190864539222,5,0,1.0,24,169
30,'C1134994937','5','M','M1823072687','es_transportation',69.37,0,4.253767035978457,24,33,25.08,2.765947860467361,7,0,1.0,24,169
30,'C607521473','2','M','M348934600','es_transportation',23.06,0,3.180550710546533,23,23,21.26,1.084665529320071,2,0,1.0,24,169
30,'C1376957295','2','M','M348934600','es_transportation',42.64,0,3.77597416096487,24,28,27.155,1.570244312191378,1,0,2.0,24,169
30,'C752356138','2','F','M85975013','es_food',57.32,0,4.065945087700403,24,28,35.035,1.63607774052298,5,0,17.0,24,161
30,'C564473555','2','F','M547558035','es_fashion',25.66,0,3.283164314750563,24,26,19.68,1.303861126086826,4,1,,24,156
30,'C813472343','4','M','M85975013','es_food',22.64,0,3.162940192537897,24,31,22.64,0.999999558304082,6,0,11.0,24,161
30,'C50049566','2','F','M1823072687','es_transportation',35.14,0,3.587400285164082,24,29,24.63,1.426714808479574,2,0,3.0,24,169
30,'C1117403153','5','F','M855959430','es_hyper',15.21,0,2.785628335747585,24,28,20.075,0.7576584021626889,4,1,,24,166
30,'C1058785965','2','F','M1823072687','es_transportation',31.51,0,3.481547734315814,24,31,32.19,0.978875123058365,7,0,2.0,24,169
30,'C545102882','4','F','M348934600','es_transportation',54.59,0,4.018003328965378,15,15,44.02,1.240117846406668,4,0,1.0,24,169
